Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,deck,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Miss,title_Mr,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded,class_avg_fare,class_survival_rate
1,2,female,-0.08366006812200977,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Rare,Adult,Unknown,Medium,1,False,False,True,False,False,False,True,2,1,-0.24852990089034865,0.47282608695652173
1,3,male,-0.3092756154954493,0,0,-0.5438147915157047,S,0,-0.5609748304808926,1,-0.38943312429073806,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,male,-1.888584447109526,0,2,1.191370091084877,S,1,0.6792945838081279,0,0.28638650524763737,Master,Child,Known,VHigh,0,False,False,True,False,False,False,False,0,3,1.1503396270376525,0.6296296296296297
1,2,female,-1.2117378049892076,0,1,-0.27587522274549514,S,0,0.059159876663617654,0,-0.33171549988170224,Miss,Teen,Unknown,High,1,False,False,True,True,False,False,False,1,2,-0.24852990089034865,0.47282608695652173
1,1,male,0.36757102662486935,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
1,3,female,-1.813379264651713,2,1,-0.2815622474455399,C,0,1.2994292909526381,0,-0.5056764198505364,Miss,Child,Unknown,High,1,True,False,False,True,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
1,1,male,1.7212643108655066,0,0,-0.01705324632641227,S,1,-0.5609748304808926,1,0.3996681376679123,Rare,Adult,Known,High,0,False,False,True,False,False,False,True,2,2,1.1503396270376525,0.6296296296296297
0,2,male,0.5179813915404957,1,2,-0.08175874043118299,S,0,1.2994292909526381,0,-0.4308488242483669,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,1,0,-0.264894112164151,S,0,0.059159876663617654,0,-0.3234905181071383,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,1,male,0.0667502967936166,0,0,-0.08175874043118299,C,1,-0.5609748304808926,1,0.30273777606495134,Mr,Adult,Known,High,0,True,False,False,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
1,1,male,1.495648763492067,1,0,1.3618608328062438,C,1,0.059159876663617654,0,0.8949681864973552,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,male,-0.00845488566419658,0,0,-0.5489135844511607,C,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,2.6989316828170784,0,0,-0.10999386513144656,S,1,-0.5609748304808926,1,0.26044089100184115,Mr,Senior,Known,High,0,False,False,True,False,True,False,False,3,2,1.1503396270376525,0.6296296296296297
1,1,female,0.4427762090826825,1,0,0.48559079651473835,S,1,0.059159876663617654,0,0.2386315596411748,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
1,2,female,1.5708539459498803,0,0,-0.487638657997472,S,0,-0.5609748304808926,1,-0.30527994671725833,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,male,1.420443581034254,0,0,-0.10999386513144656,S,1,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,0.36757102662486935,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,1,male,1.3452383985764407,0,0,0.17118091834201163,S,1,-0.5609748304808926,1,0.6816473714219806,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,2,male,1.420443581034254,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,0.668391756456122,0,0,-0.5688146415107298,S,0,-0.5609748304808926,1,-0.4268834912737003,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,0.0667502967936166,0,0,-0.7346959991247783,S,0,-0.5609748304808926,1,-0.675377691019473,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.24852990089034865,0.47282608695652173
0,1,male,2.0220850406967594,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5529323838668315,Q,0,-0.5609748304808926,1,-0.4030914934257008,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-2.1330012900974187,2,1,-0.2815622474455399,C,0,1.2994292909526381,0,-0.5056764198505364,Miss,Child,Unknown,High,1,True,False,False,True,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5641087873940192,S,0,-0.5609748304808926,1,-0.4198340104298486,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.668391756456122,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,2,female,0.29236584416705613,1,2,-0.08175874043118299,S,0,1.2994292909526381,0,-0.4308488242483669,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
1,2,female,-0.45968598041107567,0,0,-0.4101873580175906,C,1,-0.5609748304808926,1,-0.18925606624872504,Mrs,Adult,Known,Medium,1,True,False,False,False,False,True,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,female,-0.5348911628688888,0,0,-0.5032267997590758,S,0,-0.5609748304808926,1,-0.32863135201251714,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,1,male,0.8188021213717485,0,0,0.48882607121997695,S,1,-0.5609748304808926,1,1.1574873283819709,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,2,male,0.36757102662486935,1,0,-0.24058131687016565,S,0,0.059159876663617654,0,-0.30527994671725833,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.00845488566419658,1,0,-0.5689134644471807,S,0,0.059159876663617654,0,-0.5512046106954471,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.5348911628688888,0,0,-0.557737060919993,S,0,-0.5609748304808926,1,-0.41028901336727336,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-2.038994812025152,0,1,-0.4455800868293711,S,0,0.059159876663617654,0,-0.4588264513474033,Miss,Child,Unknown,Medium,1,False,False,True,True,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,-1.5125585348204602,5,2,0.3688267912438567,S,0,3.7799681195306793,0,-0.4687397837840698,Master,Child,Unknown,VHigh,0,False,False,True,False,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
0,2,male,0.0667502967936166,0,0,-0.7346959991247783,S,0,-0.5609748304808926,1,-0.675377691019473,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.24852990089034865,0.47282608695652173
0,3,male,1.5708539459498803,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,female,2.548521317901452,0,0,-0.509109117404964,S,0,-0.5609748304808926,1,-0.3374432030673318,Mrs,Senior,Unknown,Medium,1,False,False,True,False,False,True,False,3,1,-0.4129202803998143,0.24236252545824846
1,1,male,-0.3092756154954493,1,0,1.4083311422087608,C,1,0.059159876663617654,0,0.929774998163873,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,female,-0.5724937540977955,3,1,-0.13548312395460954,S,0,1.9195639980971484,0,-0.49585067721335474,Miss,Adult,Unknown,High,1,False,False,True,True,False,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,1,female,0.4427762090826825,1,0,1.3829383533949904,S,1,0.059159876663617654,0,0.910755498847161,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,1,male,2.172495405612386,0,0,-0.035876662793254674,C,1,-0.5609748304808926,1,0.3714702142925055,Mr,Adult,Known,High,0,True,False,False,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,0.0667502967936166,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,male,-1.5125585348204602,1,1,-0.3605805968462859,S,0,0.6792945838081279,0,-0.48856644865740273,Master,Child,Unknown,High,0,False,False,True,False,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,1,0,-0.264894112164151,S,0,0.059159876663617654,0,-0.3234905181071383,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.6100963453267021,0,0,-0.5641087873940192,S,0,-0.5609748304808926,1,-0.4198340104298486,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,1.9468798582389462,0,0,-0.01705324632641227,S,1,-0.5609748304808926,1,0.3996681376679123,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,1,male,3.1501627775639576,0,0,0.43010171769754535,C,0,-0.5609748304808926,1,1.0695168569315452,Mr,Senior,Unknown,VHigh,0,True,False,False,False,True,False,False,3,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.6100963453267021,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.3945027462465943,C,0,-0.5609748304808926,1,-0.16576014659616736,Mr,Adult,Unknown,High,0,True,False,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,1,female,1.8716746757811331,1,0,1.106862362856988,C,1,0.059159876663617654,0,0.703971314884248,Miss,Adult,Known,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.37940401331312834,S,0,-0.5609748304808926,1,-0.14314188730866914,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,1,female,-0.3092756154954493,1,2,2.831164957812677,S,1,1.2994292909526381,0,0.6600583363376848,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3844807979532625,0,0,-0.551266511509516,S,0,-0.5609748304808926,1,-0.4005959772069773,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.9109170751579548,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,3,female,-0.6100963453267021,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,-0.5724937540977955,0,0,-0.5551864879887358,Q,0,-0.5609748304808926,1,-0.40646819474990575,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,0.5931865739983089,0,0,-0.509109117404964,S,0,-0.5609748304808926,1,-0.3374432030673318,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,female,-0.986122257615768,0,0,1.3005859063525549,S,1,-0.5609748304808926,1,2.37352277394639,Miss,Teen,Known,VHigh,1,False,False,True,True,False,False,False,1,3,1.1503396270376525,0.6296296296296297
0,1,male,-0.8357118927001416,1,0,1.827641567424142,C,1,0.059159876663617654,0,1.2438434687191542,Mr,Teen,Known,VHigh,0,True,False,False,False,True,False,False,1,3,1.1503396270376525,0.6296296296296297
1,2,female,0.29236584416705613,0,2,-0.12293496395240072,S,0,0.6792945838081279,0,-0.369900187785899,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
1,1,male,0.8188021213717485,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.08366006812200977,0,0,-0.20469917923024739,S,0,-0.5609748304808926,1,0.11857008901932545,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,3,male,-0.23407043303763614,0,0,0.5946089659095146,S,0,-0.5609748304808926,1,1.3159526082709134,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.4129202803998143,0.24236252545824846
1,3,male,-0.00845488566419658,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,male,0.5179813915404957,0,0,-0.1161702986596292,S,1,-0.5609748304808926,1,0.2511884473942858,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
1,1,female,1.8716746757811331,1,0,0.6629426735382691,C,0,0.059159876663617654,0,0.3714702142925055,Mrs,Adult,Unknown,VHigh,1,True,False,False,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3844807979532625,0,0,-0.5583252926845819,S,0,-0.5609748304808926,1,-0.4111701984727549,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,1.3452383985764407,0,0,0.06578860954416112,S,1,-0.5609748304808926,1,0.5237671984430778,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,2,female,0.36757102662486935,0,0,-0.487638657997472,S,1,-0.5609748304808926,1,-0.30527994671725833,Mrs,Adult,Known,Medium,1,False,False,True,False,False,True,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.16646411453197377,Q,0,-0.5609748304808926,1,0.17584712087562054,Mr,Adult,Unknown,High,0,False,True,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,2,female,0.5179813915404957,1,0,-0.12293496395240072,S,0,0.059159876663617654,0,-0.21716143616911204,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,0.21716066170924297,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,0.0667502967936166,0,0,1.4652908004374259,S,1,-0.5609748304808926,1,2.6202546034811998,Miss,Adult,Known,VHigh,1,False,False,True,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.5348911628688888,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.564697019158608,C,0,-0.5609748304808926,1,-0.42071519553533004,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,1.119622851203001,0,1,0.629512285893157,C,1,0.059159876663617654,0,0.3464304583351442,Mrs,Adult,Known,VHigh,1,True,False,False,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5645981962221571,C,0,-0.5609748304808926,1,-0.4205671564376092,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.856404712600655,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,1.5708539459498803,0,0,-0.487638657997472,S,0,-0.5609748304808926,1,-0.30527994671725833,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,1,male,0.8188021213717485,0,0,4.483606807479136,S,1,-0.5609748304808926,1,7.141763418804309,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,0.7435969389139353,0,0,-0.5482265297501209,S,0,-0.5609748304808926,1,-0.39604201258184907,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,2,male,-0.45968598041107567,2,1,-0.46410938741391905,S,0,1.2994292909526381,0,-0.5740414038891046,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
1,2,female,-2.038994812025152,1,1,-0.12293496395240072,S,0,0.6792945838081279,0,-0.369900187785899,Miss,Child,Unknown,High,1,False,False,True,True,False,False,False,0,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5645981962221571,C,0,-0.5609748304808926,1,-0.4205671564376092,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.9109170751579548,1,1,-0.5645981962221571,C,0,0.6792945838081279,0,-0.5904408461588517,Mr,Teen,Unknown,Low,0,True,False,False,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5724937540977955,0,2,-0.20862150863652562,C,0,0.6792945838081279,0,-0.412687011767657,Mrs,Adult,Unknown,High,1,True,False,False,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,female,0.0667502967936166,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,2,female,-1.6629688997360865,0,2,-0.11705264630651246,S,0,0.6792945838081279,0,-0.3669629041009608,Miss,Child,Unknown,High,1,False,False,True,True,False,False,False,0,2,-0.24852990089034865,0.47282608695652173
0,1,male,1.1948280336608144,0,0,-0.10999386513144656,S,1,-0.5609748304808926,1,0.26044089100184115,Rare,Adult,Known,High,0,False,False,True,False,False,False,True,2,2,1.1503396270376525,0.6296296296296297
1,1,female,0.0667502967936166,0,0,1.7694066227298482,C,0,-0.5609748304808926,1,3.0758273030151164,Miss,Adult,Unknown,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.39352157566326007,S,0,-0.5609748304808926,1,-0.16429032984022426,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,1,female,-0.5348911628688888,0,2,0.4300028947610945,C,1,0.6792945838081279,0,-0.09379552140170717,Miss,Adult,Known,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
1,1,female,0.5179813915404957,0,2,0.9358822123074837,S,1,0.6792945838081279,0,0.158810875502979,Miss,Adult,Known,VHigh,1,False,False,True,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,female,-1.5125585348204602,4,2,0.0011819383758412622,S,0,3.159833412386169,0,-0.5178973243112858,Miss,Child,Unknown,VHigh,1,False,False,True,True,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
0,3,female,-1.362148169904834,4,2,0.0011819383758412622,S,0,3.159833412386169,0,-0.5178973243112858,Miss,Child,Unknown,VHigh,1,False,False,True,True,False,False,False,0,3,-0.4129202803998143,0.24236252545824846
1,2,male,0.21716066170924297,1,0,-0.12293496395240072,S,0,0.059159876663617654,0,-0.21716143616911204,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,1,male,1.5708539459498803,1,0,1.7694066227298482,C,1,0.059159876663617654,0,1.2002248059978218,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,1,male,2.623726500359265,0,0,-0.12293496395240072,S,0,-0.5609748304808926,1,0.2410548186812489,Mr,Senior,Unknown,High,0,False,False,True,False,True,False,False,3,2,1.1503396270376525,0.6296296296296297
1,2,female,-0.7605067102423284,1,0,-0.12293496395240072,S,0,0.059159876663617654,0,-0.21716143616911204,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
1,2,male,0.0667502967936166,0,0,-0.4085214856602751,C,0,-0.5609748304808926,1,-0.18676055003000155,Mr,Adult,Unknown,Medium,0,True,False,False,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,0.29236584416705613,1,1,-0.25175772039735334,S,0,0.6792945838081279,0,-0.4342267004860459,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,2,male,-1.5877637172782735,1,1,0.1300046948207939,S,0,0.6792945838081279,0,-0.24359698933355595,Master,Child,Unknown,VHigh,0,False,False,True,False,False,False,False,0,3,-0.24852990089034865,0.47282608695652173
1,1,male,-0.9109170751579548,0,2,1.8743071697725027,C,1,0.6792945838081279,0,0.6274051410689637,Mr,Teen,Known,VHigh,0,True,False,False,False,True,False,False,1,3,1.1503396270376525,0.6296296296296297
0,2,male,-0.15886525057982295,0,0,-0.12293496395240072,S,0,-0.5609748304808926,1,0.2410548186812489,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5504806338720253,Q,0,-0.5609748304808926,1,-0.39941871390605405,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,male,-0.5348911628688888,0,0,-0.564697019158608,C,0,-0.5609748304808926,1,-0.42071519553533004,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5348911628688888,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Miss,Adult,Unknown,Low,1,False,False,True,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,2.4733161354436386,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Mr,Senior,Unknown,High,0,False,False,True,False,True,False,False,3,2,1.1503396270376525,0.6296296296296297
1,1,female,1.420443581034254,1,0,0.19706311598391996,C,1,0.059159876663617654,0,0.022520912521846008,Rare,Adult,Known,VHigh,1,True,False,False,False,False,False,True,2,3,1.1503396270376525,0.6296296296296297
0,1,male,0.8188021213717485,0,0,4.618801290398115,C,0,-0.5609748304808926,1,7.344287953967325,Mr,Adult,Unknown,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,1,female,0.7435969389139353,1,1,1.139410402855217,S,1,0.6792945838081279,0,0.26044089100184115,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
1,3,female,0.5179813915404957,1,0,-0.32528669097095647,S,0,0.059159876663617654,0,-0.36872527431192376,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,0.8188021213717485,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,-0.08366006812200977,0,0,-0.41705084624681305,S,0,-0.5609748304808926,1,-0.19953773405948277,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,female,-0.5724937540977955,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3844807979532625,2,0,-0.16646411453197377,S,0,0.6792945838081279,0,-0.3916360870544418,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.7605067102423284,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,female,-0.00845488566419658,0,4,-0.23881662157639919,S,0,1.9195639980971484,0,-0.5268098822352982,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5645981962221571,C,0,-0.5609748304808926,1,-0.4205671564376092,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,male,0.21716066170924297,0,0,-0.5498924021074365,S,0,-0.5609748304808926,1,-0.39853752880057264,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
